arCOG	Code	Product	Function
arCOG07667	S	-	Uncharacterizedprotein
arCOG07668	S	-	Uncharacterizedprotein
arCOG07669	S	-	Uncharacterizedprotein
arCOG07673	S	-	Uncharacterizedmembraneprotein
arCOG07676	S	-	Uncharacterizedprotein
arCOG07678	S	-	Uncharacterizedmembraneprotein
arCOG07680	S	-	Uncharacterizedmembraneprotein
arCOG07681	S	-	Zincribbonprotein
arCOG07682	S	-	Uncharacterizedprotein
arCOG07685	S	-	Uncharacterizedprotein
arCOG07688	S	-	Uncharacterizedmembraneprotein
arCOG07689	S	-	Uncharacterizedprotein
arCOG07691	S	-	Uncharacterizedprotein
arCOG07694	S	-	Uncharacterizedprotein
arCOG07695	S	-	Uncharacterizedprotein
arCOG07696	S	-	Uncharacterizedprotein
arCOG07697	S	-	Uncharacterizedprotein
arCOG07698	S	-	Uncharacterizedprotein
arCOG07699	S	-	Uncharacterizedprotein
arCOG07706	S	-	Uncharacterizedmembraneprotein
arCOG07708	S	-	Uncharacterizedprotein
arCOG07709	S	-	Uncharacterizedprotein
arCOG07711	S	-	Uncharacterizedprotein
arCOG07712	S	-	Uncharacterizedprotein
arCOG07713	S	-	Uncharacterizedprotein
arCOG07714	S	-	Uncharacterizedprotein
arCOG07715	S	-	Uncharacterizedprotein
arCOG07716	S	-	SWIMZn-finger
arCOG07718	S	-	Uncharacterizedprotein
arCOG07720	S	-	Uncharacterizedprotein
arCOG07721	S	-	Uncharacterizedprotein
arCOG07722	S	-	Uncharacterizedprotein
arCOG07724	S	-	Uncharacterizedprotein
arCOG07726	S	-	Uncharacterizedprotein
arCOG07733	S	-	Uncharacterizedmembraneprotein
arCOG07734	S	-	Uncharacterizedprotein
arCOG07737	S	-	Uncharacterizedprotein
arCOG07741	S	-	UncharacterizedproteinYjgD,DUF1641family
arCOG07743	S	-	Uncharacterizedprotein
arCOG07744	S	-	HPPfamilymembraneprotein
arCOG07745	S	-	Uncharacterizedprotein
arCOG07746	S	-	Uncharacterizedprotein
arCOG07747	S	-	Uncharacterizedprotein
arCOG07748	S	-	Uncharacterizedprotein
arCOG07750	S	-	Uncharacterizedmembraneprotein
arCOG07752	S	-	Uncharacterizedmembraneprotein
arCOG07754	S	-	Uncharacterizedmembraneprotein
arCOG07756	S	-	Uncharacterizedprotein
arCOG07757	S	-	Uncharacterizedprotein
arCOG07758	S	-	Uncharacterizedprotein
arCOG07765	S	-	Predictedmembrane-associatedtrancriptionalregulator
arCOG07766	S	-	Uncharacterizedprotein
arCOG07768	S	-	Uncharacterizedprotein
arCOG07769	S	-	Uncharacterizedprotein
arCOG07770	S	-	Uncharacterizedprotein
arCOG07772	S	-	Uncharacterizedprotein
arCOG07773	S	-	SWIMzincfingercontainingprotein
arCOG07774	S	-	Uncharacterizedmembraneprotein
arCOG07776	S	-	Uncharacterizedprotein
arCOG07778	S	-	Uncharacterizedprotein
arCOG07779	S	-	Uncharacterizedprotein,DUF2892family
arCOG07784	S	-	Uncharacterizedprotein
arCOG07795	S	-	Uncharacterizedprotein
arCOG07797	S	-	Uncharacterizedprotein
arCOG07800	S	-	Uncharacterizedprotein
arCOG07801	S	-	Uncharacterizedprotein
arCOG07804	S	-	Uncharacterizedprotein
arCOG07807	S	-	Uncharacterizedprotein
arCOG07808	S	-	Uncharacterizedprotein
arCOG07814	S	-	Uncharacterizedprotein
arCOG07816	S	-	Uncharacterizedprotein
arCOG07817	S	-	Uncharacterizedprotein
arCOG07821	S	-	Uncharacterizedprotein
arCOG07823	S	-	Uncharacterizedprotein
arCOG07828	S	-	Uncharacterizedprotein
arCOG07830	S	-	Uncharacterizedmembraneprotein
arCOG07831	S	-	Uncharacterizedprotein
arCOG07832	S	-	Uncharacterizedprotein
arCOG07834	S	-	Uncharacterizedprotein
arCOG07835	S	-	Uncharacterizedprotein
arCOG07837	S	-	Uncharacterizedprotein
arCOG07839	S	-	Uncharacterizedmembraneprotein
arCOG07843	S	-	Uncharacterizedprotein
arCOG07844	S	-	Predictedmembraneproteinassociatedwithconjugationsystem
arCOG07847	S	-	Uncharacterizedprotein
arCOG07850	S	-	Uncharacterizedmembraneprotein
arCOG07851	S	-	Uncharacterizedprotein
arCOG07853	S	-	Uncharacterizedmembraneprotein
arCOG07856	S	-	Uncharacterizedprotein
arCOG07861	S	-	Uncharacterizedmetal-bindingprotein
arCOG07862	S	-	UncharacterizedproteincontainingPA14domain
arCOG07863	S	-	Uncharacterizedprotein,containsC-terminalwHTHdomain
arCOG07865	S	-	Uncharacterizedprotein
arCOG07884	S	-	outermembraneprotein
arCOG07906	S	-	Znribboncontainingprotein
arCOG07907	S	-	Znribboncontainingprotein
arCOG07908	S	-	PredictedmembraneproteinwithC-terminalZnribbondomain
arCOG07909	S	-	Uncharacterizedmembraneprotein
arCOG07910	S	-	Zn-ribbonscontainingmembraneprotein
arCOG07919	S	-	Uncharacterizedprotein
arCOG07927	S	-	Zn-ribboncontainingmembraneprotein
arCOG07930	S	-	ZincfingerC2H2-type
arCOG07949	S	-	Uncharacterizedmembraneprotein
arCOG07952	S	-	PaRep2bprotein,somefusedtoothermobiledomains
arCOG07954	S	-	Uncharacterizedprotein
arCOG07955	S	-	Uncharacterizedprotein
arCOG07956	S	-	Uncharacterizedprotein
arCOG07958	S	-	Ketosteroidisomerasehomolog
arCOG07963	S	-	Uncharacterizedprotein
arCOG07965	S	-	Zn-fingerprotein
arCOG07967	S	-	Uncharacterizedprotein
arCOG07968	S	-	Uncharacterizedprotein
arCOG07974	S	-	Uncharacterizedprotein
arCOG07976	S	-	C2H2typezinc-fingerprotein
arCOG07981	S	-	Uncharacterizedprotein
arCOG07982	S	-	Uncharacterizedprotein
arCOG07988	S	-	Uncharacterizedprotein
arCOG08000	S	-	Uncharacterizedmembraneprotein
arCOG08001	S	-	Uncharacterizedmembraneprotein
arCOG08007	S	-	Uncharacterizedprotein
arCOG08014	S	-	Zn-fingerprotein
arCOG08018	S	-	Smallintegralmembraneprotein
arCOG08019	S	-	Helix-hairpin-helixdomaincontainingprotein
arCOG08024	S	-	UncharacterizedproteinpossiblyinvolvedinRNAmetabolism,containsZn-ribbondomain
arCOG08025	S	-	UncharacterizedproteinpossiblyinvolvedinRNAmetabolism,containsZn-ribbondomain
arCOG08027	S	-	Uncharacterizedprotein
arCOG08033	S	-	Uncharacterizedprotein
arCOG08034	S	-	Uncharacterizedprotein
arCOG08035	S	-	Uncharacterizedsecretedprotein
arCOG08054	S	-	Uncharacterizedprotein,DUF4353family
arCOG08060	S	-	Uncharacterizedmembraneprotein,DUF2079family
arCOG08069	S	-	Uncharacterizedprotein
arCOG08073	S	-	Uncharacterizedprotein
arCOG08074	S	-	Uncharacterizedmembraneprotein
arCOG08080	S	-	Uncharacterizedprotein
arCOG08083	S	-	Uncharacterizedmembraneprotein
arCOG08084	S	-	Uncharacterizedmembraneprotein
arCOG08088	S	-	Uncharacterizedmembraneprotein
arCOG08091	S	-	Uncharacterizedprotein
arCOG08092	S	-	Predictedmembraneprotein,DoxDfamily
arCOG08093	S	-	Znfingerprotein
arCOG08096	S	-	Znfingercontainingprotein
arCOG08097	S	-	Uncharacterizedprotein
arCOG08102	S	-	Uncharacterizedprotein
arCOG08103	S	-	Uncharacterizedprotein
arCOG08106	S	-	Uncharacterizedprotein
arCOG08108	S	-	Uncharacterizedprotein
arCOG08109	S	-	UncharacterizedproteinimplicatedinHalocinC8processingorregulation
arCOG08110	S	-	Uncharacterizedmembraneprotein
arCOG08111	S	-	Uncharacterizedmembraneprotein,DUF3592family
arCOG08112	S	-	Uncharacterizedprotein
arCOG08114	S	-	Znfingerprotein,C2C2type
arCOG08115	S	-	Uncharacterizedmembraneprotein
arCOG08116	S	-	Uncharacterizedprotein
arCOG08118	S	-	Uncharacterizedprotein
arCOG08121	S	-	Uncharacterizedprotein
arCOG08122	S	-	Uncharacterizedprotein
arCOG08123	S	-	Uncharacterizedmembraneprotein
arCOG08125	S	-	Znfingerprotein
arCOG08126	S	-	Uncharacterizedmembraneprotein
arCOG08127	S	-	Uncharacterizedmembraneprotein
arCOG08128	S	-	Uncharacterizedprotein
arCOG08129	S	-	Uncharacterizedprotein
arCOG08130	S	-	Uncharacterizedprotein
arCOG08131	S	-	Uncharacterizedmembraneprotein
arCOG08135	S	-	Uncharacterizedprotein
arCOG08136	S	-	Uncharacterizedprotein
arCOG08137	S	-	Uncharacterizedprotein
arCOG08139	S	-	Uncharacterizedprotein
arCOG08140	S	-	Uncharacterizedprotein
arCOG08141	S	-	SWIMzincfinger
arCOG08142	S	-	Uncharacterizedprotein
arCOG08143	S	-	Uncharacterizedprotein
arCOG08144	S	-	Uncharacterizedprotein
arCOG08145	S	-	Predictedtranscriptionalregulator,containsHTHdomain
arCOG08149	S	-	Uncharacterizedprotein
arCOG08150	S	-	Uncharacterizedprotein
arCOG08151	S	-	Znfingerprotein,C2C2type
arCOG08152	S	-	Uncharacterizedprotein
arCOG08153	S	-	Uncharacterizedmembraneprotein
arCOG08154	S	-	Uncharacterizedprotein
arCOG08155	S	-	Uncharacterizedprotein
arCOG08156	S	-	Uncharacterizedprotein
arCOG08157	S	-	Uncharacterizedmembraneprotein
arCOG08159	S	-	Membraneprotein
arCOG08161	S	-	Uncharacterizedprotein
arCOG08162	S	-	Uncharacterizedprotein
arCOG08164	S	-	Uncharacterizedprotein
arCOG08165	S	-	Uncharacterizedprotein
arCOG08167	S	-	Uncharacterizedprotein
arCOG08169	S	-	Uncharacterizedprotein
arCOG08170	S	-	Uncharacterizedprotein
arCOG08171	S	-	Uncharacterizedprotein
arCOG08172	S	-	Uncharacterizedmembraneprotein
arCOG08175	S	-	Uncharacterizedmembraneprotein
arCOG08177	S	-	Uncharacterizedprotein
arCOG08180	S	-	Uncharacterizedprotein
arCOG08181	S	-	Uncharacterizedmembraneprotein
arCOG08183	S	-	Uncharacterizedmembraneprotein
arCOG08185	S	-	Uncharacterizedprotein
arCOG08186	S	-	Uncharacterizedmembraneprotein
arCOG08187	S	-	Uncharacterizedprotein
arCOG08188	S	-	Uncharacterizedmembraneprotein,DUF2061family
arCOG08189	S	-	Uncharacterizedprotein
arCOG08193	S	-	Uncharacterizedprotein
arCOG08198	S	-	Uncharacterizedmembraneprotein
arCOG08199	S	-	Uncharacterizedprotein
arCOG08201	S	-	Uncharacterizedmembraneprotein
arCOG08203	S	-	Uncharacterizedprotein
arCOG08205	S	-	Uncharacterizedprotein
arCOG08206	S	-	Uncharacterizedmembraneprotein
arCOG08207	S	-	Uncharacterizedprotein
arCOG08209	S	-	Uncharacterizedmembraneprotein
arCOG08210	S	-	Uncharacterizedprotein
arCOG08211	S	-	Uncharacterizedmembraneprotein
arCOG08212	S	-	Uncharacterizedprotein
arCOG08213	S	-	Uncharacterizedprotein
arCOG08217	S	-	Uncharacterizedprotein
arCOG08218	S	-	Uncharacterizedprotein
arCOG08220	S	-	Uncharacterizedmembraneprotein
arCOG08221	S	-	Uncharacterizedprotein
arCOG08225	S	-	Uncharacterizedprotein
arCOG08226	S	-	Znfingerdomaincontainingprotein
arCOG08228	S	-	Uncharacterizedprotein
arCOG08233	S	-	Uncharacterizedprotein
arCOG08235	S	-	LipoproteinwithconservedYx(FWY)xxDmotif
arCOG08236	S	-	Uncharacterizedprotein,DUF1697family
arCOG08240	S	-	Uncharacterizedprotein
arCOG08242	S	-	Uncharacterizedprotein
arCOG08244	S	-	Uncharacterizedprotein
arCOG08246	S	-	Uncharacterizedmembraneprotein
arCOG08248	S	-	Uncharacterizedprotein
arCOG08249	S	-	Predictedpermease
arCOG08251	S	-	Uncharacterizedmembraneprotein
arCOG08252	S	-	Uncharacterizedprotein
arCOG08254	S	-	Uncharacterizedmembraneprotein,DUF486family
arCOG08255	S	-	Uncharacterizedprotein,DUF4186family
arCOG08256	S	-	Uncharacterizedprotein
arCOG08258	S	-	Uncharacterizedprotein
arCOG08259	S	-	Uncharacterizedprotein
arCOG08261	S	-	Uncharacterizedprotein
arCOG08262	S	-	Uncharacterizedprotein
arCOG08263	S	-	Uncharacterizedprotein
arCOG08265	S	-	Uncharacterizedprotein
arCOG08274	S	-	Uncharacterizedprotein
arCOG08276	S	-	Uncharacterizedmembraneprotein
arCOG08277	S	-	Uncharacterizedmembraneprotein
arCOG08278	S	-	HEATrepeatscontainingprotein
arCOG08279	S	-	Uncharacterizedprotein
arCOG08280	S	-	Uncharacterizedprotein
arCOG08281	S	-	Uncharacterizedprotein
arCOG08282	S	-	Uncharacterizedprotein
arCOG08283	S	-	Uncharacterizedprotein
arCOG08284	S	-	Uncharacterizedprotein
arCOG08285	S	-	Uncharacterizedprotein
arCOG08286	S	-	Uncharacterizedprotein
arCOG08287	S	-	Uncharacterizedprotein
arCOG08289	S	-	Uncharacterizedprotein
arCOG08290	S	-	Uncharacterizedprotein
arCOG08291	S	-	Uncharacterizedprotein
arCOG08292	S	-	Uncharacterizedprotein
arCOG08293	S	-	Uncharacterizedprotein
arCOG08294	S	-	Uncharacterizedprotein
arCOG08295	S	-	Uncharacterizedprotein
arCOG08296	S	-	Uncharacterizedprotein
arCOG08297	S	-	Uncharacterizedprotein
arCOG08298	S	-	Uncharacterizedprotein
arCOG08299	S	-	Uncharacterizedprotein
arCOG08302	S	-	Uncharacterizedprotein
arCOG08304	S	-	Uncharacterizedmembraneprotein
arCOG08307	S	-	Uncharacterizedprotein
arCOG08309	S	-	Uncharacterizedprotein
arCOG08310	S	-	Uncharacterizedprotein
arCOG08311	S	-	Uncharacterizedprotein
arCOG08312	S	-	Uncharacterizedprotein
arCOG08313	S	-	Uncharacterizedmembraneprotein
arCOG08314	S	-	Uncharacterizedprotein
arCOG08315	S	-	Uncharacterizedprotein
arCOG08316	S	-	Uncharacterizedprotein
arCOG08317	S	-	Uncharacterizedprotein
arCOG08318	S	-	Uncharacterizedprotein
arCOG08320	S	-	Uncharacterizedprotein
arCOG08321	S	-	Uncharacterizedprotein
arCOG08322	S	-	Znfingerprotein
arCOG08323	S	-	Uncharacterizedprotein
arCOG08324	S	-	Uncharacterizedmembraneprotein
arCOG08326	S	-	Uncharacterizedmembraneprotein
arCOG08328	S	-	Uncharacterizedmembraneprotein
arCOG08329	S	-	Uncharacterizedprotein
arCOG08330	S	-	Uncharacterizedprotein
arCOG08331	S	-	Uncharacterizedprotein
arCOG08332	S	-	Uncharacterizedprotein
arCOG08334	S	-	Uncharacterizedprotein
arCOG08338	S	-	Uncharacterizedprotein
arCOG08340	S	-	Uncharacterizedmembraneprotein
arCOG08341	S	-	Uncharacterizedprotein
arCOG08342	S	-	Uncharacterizedmembraneprotein
arCOG08344	S	-	Uncharacterizedprotein
arCOG08345	S	-	Uncharacterizedprotein
arCOG08346	S	-	Uncharacterizedprotein
arCOG08347	S	-	Uncharacterizedmembraneprotein
arCOG08348	S	-	Uncharacterizedprotein
arCOG08349	S	-	Uncharacterizedprotein
arCOG08352	S	-	Uncharacterizedmembraneprotein
arCOG08354	S	-	Uncharacterizedsecretedormembranecoiled-coilprotein
arCOG08355	S	-	Uncharacterizedmembraneprotein
arCOG08358	S	-	Uncharacterizedprotein
arCOG08359	S	-	Uncharacterizedprotein
arCOG08360	S	-	Uncharacterizedprotein
arCOG08365	S	-	Uncharacterizedmembraneprotein
arCOG08366	S	-	Uncharacterizedprotein
arCOG08367	S	-	Uncharacterizedmembraneprotein
arCOG08369	S	-	Uncharacterizedprotein
arCOG08370	S	-	Uncharacterizedmembraneprotein
arCOG08372	S	-	Uncharacterizedprotein
arCOG08373	S	-	Uncharacterizedprotein
arCOG08375	S	-	Uncharacterizedmembraneprotein
arCOG08376	S	-	Uncharacterizedprotein
arCOG08377	S	-	Uncharacterizedprotein
arCOG08380	S	-	Uncharacterizedmembraneprotein
arCOG08381	S	-	Uncharacterizedprotein
arCOG08382	S	-	Uncharacterizedmembraneprotein
arCOG08383	S	-	Uncharacterizedprotein
arCOG08384	S	-	Uncharacterizedprotein
arCOG08385	S	-	Uncharacterizedprotein
arCOG08386	S	-	Uncharacterizedprotein
arCOG08387	S	-	Uncharacterizedprotein
arCOG08388	S	-	Uncharacterizedprotein
arCOG08389	S	-	Uncharacterizedprotein
arCOG08390	S	-	Uncharacterizedprotein
arCOG08391	S	-	Uncharacterizedprotein
arCOG08392	S	-	Uncharacterizedprotein
arCOG08394	S	-	Uncharacterizedmembraneprotein
arCOG08395	S	-	Uncharacterizedmembraneprotein
arCOG08398	S	-	Uncharacterizedprotein
arCOG08400	S	-	Uncharacterizedprotein
arCOG08406	S	-	Uncharacterizedmembraneprotein
arCOG08407	S	-	Uncharacterizedprotein
arCOG08408	S	-	Uncharacterizedprotein
arCOG08412	S	-	Uncharacterizedprotein
arCOG08413	S	-	Uncharacterizedprotein
arCOG08414	S	-	Uncharacterizedprotein
arCOG08415	S	-	Uncharacterizedprotein
arCOG08416	S	-	Uncharacterizedprotein
arCOG08417	S	-	LamG-likejellyrollfolddomain
arCOG08419	S	-	Uncharacterizedmembraneprotein
arCOG08420	S	-	Uncharacterizedmembraneprotein
arCOG08422	S	-	LamG-likejellyrollfolddomain
arCOG08423	S	-	Uncharacterizedprotein
arCOG08425	S	-	Uncharacterizedprotein
arCOG08426	S	-	Uncharacterizedprotein
arCOG08427	S	-	Uncharacterizedmembraneprotein
arCOG08428	S	-	Uncharacterizedprotein
arCOG08429	S	-	Uncharacterizedprotein
arCOG08432	S	-	Uncharacterizedprotein
arCOG08433	S	-	Uncharacterizedprotein,containsDUF2326domain
arCOG08434	S	-	Uncharacterizedprotein
arCOG08435	S	-	Uncharacterizedprotein
arCOG08436	S	-	Uncharacterizedmembraneprotein
arCOG08440	S	-	Uncharacterizedprotein
arCOG08442	S	-	Uncharacterizedprotein
arCOG08444	S	-	Uncharacterizedmembraneprotein
arCOG08445	S	-	Uncharacterizedprotein
arCOG08446	S	-	Uncharacterizedmembraneprotein
arCOG08449	S	-	Uncharacterizedprotein
arCOG08453	S	-	Uncharacterizedprotein
arCOG08454	S	-	Uncharacterizedprotein
arCOG08455	S	-	Uncharacterizedprotein
arCOG08457	S	-	Uncharacterizedprotein
arCOG08458	S	-	Uncharacterizedmembraneprotein
arCOG08459	S	-	Uncharacterizedprotein
arCOG08462	S	-	Uncharacterizedprotein
arCOG08463	S	-	Uncharacterizedconservedcoiled-coilprotein
arCOG08464	S	-	Uncharacterizedprotein
arCOG08465	S	-	Uncharacterizedprotein
arCOG08466	S	-	Uncharacterizedprotein
arCOG08468	S	-	Uncharacterizedprotein
arCOG08469	V	Aga2	PagoassocaitedproteinAga2,killingmembraneeffector
arCOG08470	V	Aga1	PagoassocaitedproteinAga1
arCOG08472	S	-	Uncharacterizedprotein
arCOG08473	S	-	Uncharacterizedprotein
arCOG08475	S	-	Uncharacterizedmembraneprotein
arCOG08476	S	-	Uncharacterizedprotein
arCOG08477	S	-	Uncharacterizedprotein
arCOG08479	S	-	SWIMZnfingerprotein
arCOG08480	S	-	Uncharacterizedprotein
arCOG08481	S	-	Uncharacterizedmembraneprotein
arCOG08484	S	-	Uncharacterizedprotein
arCOG08485	S	-	Uncharacterizedmembraneprotein
arCOG08486	S	-	Uncharacterizedprotein
arCOG08487	S	-	Uncharacterizedprotein
arCOG08488	S	-	Uncharacterizedprotein
arCOG08490	S	-	Uncharacterizedprotein
arCOG08491	S	-	Uncharacterizedprotein
arCOG08492	S	-	Uncharacterizedprotein
arCOG08493	S	-	Uncharacterizedprotein
arCOG08494	S	-	Uncharacterizedprotein
arCOG08495	S	-	Uncharacterizedprotein
arCOG08496	S	-	Uncharacterizedmembraneprotein
arCOG08498	S	-	Uncharacterizedmembraneprotein
arCOG08501	S	-	Uncharacterizedprotein
arCOG08502	S	-	Uncharacterizedprotein
arCOG08503	S	-	Uncharacterizedprotein
arCOG08504	S	-	Uncharacterizedmembraneprotein
arCOG08505	S	-	Uncharacterizedprotein
arCOG08506	S	-	Uncharacterizedmembraneprotein
arCOG08507	S	-	Uncharacterizedmembraneprotein
arCOG08509	S	-	Uncharacterizedprotein
arCOG08510	S	-	Uncharacterizedmembraneprotein
arCOG08511	S	-	Uncharacterizedmembraneprotein
arCOG08515	S	-	Uncharacterizedprotein
arCOG08517	S	-	Uncharacterizedprotein
arCOG08518	S	-	Uncharacterizedprotein
arCOG08519	S	-	Uncharacterizedprotein
arCOG08520	S	-	Uncharacterizedprotein
arCOG08525	S	-	Uncharacterizedmembraneprotein
arCOG08526	S	-	Uncharacterizedmembraneprotein
arCOG08527	S	-	Uncharacterizedprotein
arCOG08528	S	-	Uncharacterizedprotein
arCOG08530	S	-	Uncharacterizedprotein
arCOG08532	S	-	Uncharacterizedprotein
arCOG08535	S	-	Uncharacterizedprotein
arCOG08536	S	-	Uncharacterizedprotein
arCOG08537	S	-	Uncharacterizedmembraneprotein
arCOG08538	S	-	Uncharacterizedprotein
arCOG08540	S	-	Uncharacterizedprotein
arCOG08543	S	-	PH(Pleckstrinhomology)domain-containingmembraneassociatedprotein
arCOG08547	S	-	Uncharacterizedprotein
arCOG08548	S	-	Uncharacterizedprotein
arCOG08549	S	-	Uncharacterizedprotein
arCOG08553	S	-	Uncharacterizedmembraneprotein
arCOG08554	S	-	Uncharacterizedprotein
arCOG08556	S	-	Uncharacterizedmembraneprotein
arCOG08557	S	-	Uncharacterizedmembraneprotein
arCOG08558	S	-	Uncharacterizedprotein
arCOG08561	S	-	Uncharacterizedmembraneprotein
arCOG08562	S	-	Uncharacterizedmembraneprotein
arCOG08575	S	-	Uncharacterizedprotein
arCOG08576	S	-	Uncharacterizedmembraneprotein
arCOG08577	S	-	Uncharacterizedprotein
arCOG08583	S	-	Uncharacterizedprotein
arCOG08585	S	-	Uncharacterizedprotein
arCOG08587	S	-	Uncharacterizedprotein
arCOG08590	S	-	Uncharacterizedprotein
arCOG08591	S	-	Uncharacterizedprotein
arCOG08592	S	-	Uncharacterizedprotein
arCOG08593	S	-	Uncharacterizedmembraneprotein,SdpIfamily
arCOG08594	S	-	Uncharacterizedprotein
arCOG08596	S	-	Uncharacterizedprotein
arCOG08599	S	-	Uncharacterizedprotein
arCOG08601	S	-	Uncharacterizedprotein
arCOG08602	S	-	Uncharacterizedprotein
arCOG08603	S	-	Uncharacterizedprotein
arCOG08604	S	-	Uncharacterizedprotein
arCOG08605	S	-	Uncharacterizedprotein
arCOG08606	S	-	Uncharacterizedprotein
arCOG08609	S	-	Uncharacterizedprotein
arCOG08610	S	-	Uncharacterizedprotein
arCOG08611	S	-	Uncharacterizedprotein
arCOG08612	S	-	Uncharacterizedprotein
arCOG08613	S	-	Uncharacterizedprotein
arCOG08615	S	-	Uncharacterizedprotein
arCOG08618	S	-	Uncharacterizedprotein
arCOG08619	S	-	Metal-bindingclustercontainingprotein
arCOG08621	S	-	Uncharacterizedprotein
arCOG08622	S	-	Uncharacterizedprotein
arCOG08623	S	-	Uncharacterizedprotein
arCOG08626	S	-	Uncharacterizedprotein
arCOG08633	S	-	Uncharacterizedprotein
arCOG08634	S	-	Uncharacterizedprotein
arCOG08635	S	-	Uncharacterizedprotein
arCOG08636	S	-	Uncharacterizedprotein
arCOG08637	S	-	Uncharacterizedprotein
arCOG08638	S	-	Uncharacterizedprotein
arCOG08639	S	-	Uncharacterizedprotein
arCOG08641	S	-	Uncharacterizedprotein
arCOG08642	S	-	Uncharacterizedprotein
arCOG08643	S	-	SecretedproteinwithC-terminalPEFGdomain
arCOG08644	S	-	Uncharacterizedmembraneprotein
arCOG08645	S	-	Uncharacterizedprotein
arCOG08646	S	-	Uncharacterizedconservedmetal-bindingprotein
arCOG08647	S	-	Uncharacterizedprotein
arCOG08648	S	-	Uncharacterizedprotein
arCOG08650	S	-	Uncharacterizedprotein
arCOG08651	S	-	Uncharacterizedprotein
arCOG08652	S	-	Uncharacterizedprotein
arCOG08653	S	-	Uncharacterizedmembraneprotein
arCOG08654	S	-	Uncharacterizedprotein
arCOG08655	S	-	Uncharacterizedprotein
arCOG08657	S	-	Uncharacterizedprotein
arCOG08658	S	-	Uncharacterizedprotein
arCOG08659	S	-	Uncharacterizedprotein
arCOG08660	S	-	Uncharacterizedmembraneprotein
arCOG08662	S	-	Uncharacterizedconservedmetal-bindingprotein
arCOG08663	S	-	Uncharacterizedprotein
arCOG08664	S	-	Uncharacterizedprotein
arCOG08666	S	-	Uncharacterizedprotein
arCOG08668	S	-	Uncharacterizedprotein
arCOG08672	S	-	Uncharacterizedmembraneprotein
arCOG08673	S	-	Uncharacterizedprotein
arCOG08674	S	-	Uncharacterizedprotein
arCOG08677	S	-	Zn-ribbondomaincontainingprotein
arCOG08678	S	-	Znfingercontainingprotein
arCOG08679	S	-	Zn-fingerprotein
arCOG08680	S	-	Uncharacterizedprotein
arCOG08683	S	-	Uncharacterizedmembraneprotein
arCOG08685	S	-	Uncharacterizedprotein
arCOG08686	S	-	Uncharacterizedmembraneprotein
arCOG08687	S	-	Znfingerprotein
arCOG08688	S	-	Uncharacterizedprotein
arCOG08689	S	-	Uncharacterizedprotein
arCOG08690	S	-	Uncharacterizedprotein
arCOG08691	S	-	Uncharacterizedprotein
arCOG08692	S	-	Uncharacterizedprotein
arCOG08693	S	-	UncharacterizedproteincontaingZnribbondomain
arCOG08694	S	-	Uncharacterizedmembraneprotein
arCOG08697	S	-	Uncharacterizedprotein
arCOG08700	S	-	Uncharacterizedprotein
arCOG08701	S	-	Uncharacterizedmembraneprotein
arCOG08703	S	-	Uncharacterizedmetal-bindingprotein
arCOG08704	S	-	Uncharacterizedprotein
arCOG08706	S	-	Uncharacterizedprotein
arCOG08708	S	-	Uncharacterizedprotein
arCOG08709	S	-	Uncharacterizedmembraneprotein
arCOG08710	S	-	Uncharacterizedprotein
arCOG08711	S	-	Znfingerprotein
